Name;Lat;Lon;Url
BHS_SN_Mangrove.Cay-Andros.Island.780850_TMYx.2007-2021.zip;24.25;-77.65;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_SN_Mangrove.Cay-Andros.Island.780850_TMYx.2007-2021.zip
FIN_SK_Parikkala.Koitsanlahti.027340_TMYx.zip;61.44;29.46;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SK_South_Karelia/FIN_SK_Parikkala.Koitsanlahti.027340_TMYx.zip
BHS_CK_Moss.Town-Exuma.Intl.AP.780910_TMYx.zip;23.56;-75.88;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_CK_Moss.Town-Exuma.Intl.AP.780910_TMYx.zip
FIN_SO_Ahtari.Myllymaki.029240_TMYx.2004-2018.zip;62.54;24.22;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Ahtari.Myllymaki.029240_TMYx.2004-2018.zip
BHS_IN_Matthew.Town.AP.781210_TMYx.zip;20.98;-73.67;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_IN_Matthew.Town.AP.781210_TMYx.zip
FIN_SO_Kauhajoki.Kuja.Kokko.027690_TMYx.2004-2018.zip;62.41;22.18;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Kauhajoki.Kuja.Kokko.027690_TMYx.2004-2018.zip
BHS_SN_Mangrove.Cay-Andros.Island.780850_TMYx.zip;24.25;-77.65;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_SN_Mangrove.Cay-Andros.Island.780850_TMYx.zip
FIN_SO_Seinajoki.AP.029245_TMYx.2004-2018.zip;62.69;22.83;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Seinajoki.AP.029245_TMYx.2004-2018.zip
BHS_EM_George.Town.AP-Great.Exuma.Island.780920_TMYx.2007-2021.zip;23.47;-75.78;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_EM_George.Town.AP-Great.Exuma.Island.780920_TMYx.2007-2021.zip
FIN_SO_Ahtari.Myllymaki.029240_TMYx.2007-2021.zip;62.54;24.22;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Ahtari.Myllymaki.029240_TMYx.2007-2021.zip
BHS_LI_Clarence.Town-Deadmans.Cay-Long.Island.780940_TMYx.2007-2021.zip;23.10;-74.97;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_LI_Clarence.Town-Deadmans.Cay-Long.Island.780940_TMYx.2007-2021.zip
FIN_SO_Kauhajoki.Kuja.Kokko.027690_TMYx.2007-2021.zip;62.41;22.18;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Kauhajoki.Kuja.Kokko.027690_TMYx.2007-2021.zip
BHS_SS_Cockburn.Town-San.Salvador.Island.AP.780880_TMYx.2007-2021.zip;24.06;-74.52;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_SS_Cockburn.Town-San.Salvador.Island.AP.780880_TMYx.2007-2021.zip
FIN_SO_Seinajoki.AP.029245_TMYx.2007-2021.zip;62.69;22.83;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Seinajoki.AP.029245_TMYx.2007-2021.zip
BHS_EM_George.Town.AP-Great.Exuma.Island.780920_TMYx.zip;23.47;-75.78;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_EM_George.Town.AP-Great.Exuma.Island.780920_TMYx.zip
FIN_SO_Ahtari.Myllymaki.029240_TMYx.zip;62.54;24.22;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Ahtari.Myllymaki.029240_TMYx.zip
BHS_LI_Clarence.Town-Deadmans.Cay-Long.Island.780940_TMYx.zip;23.10;-74.97;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_LI_Clarence.Town-Deadmans.Cay-Long.Island.780940_TMYx.zip
FIN_SO_Kauhajoki.Kuja.Kokko.027690_TMYx.zip;62.41;22.18;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Kauhajoki.Kuja.Kokko.027690_TMYx.zip
BHS_SS_Cockburn.Town-San.Salvador.Island.AP.780880_TMYx.zip;24.06;-74.52;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_SS_Cockburn.Town-San.Salvador.Island.AP.780880_TMYx.zip
FIN_SO_Seinajoki.AP.029245_TMYx.zip;62.69;22.83;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Seinajoki.AP.029245_TMYx.zip
BHS_FP_Freeport-Grand.Bahama.Intl.AP.780620_TMYx.2004-2018.zip;26.56;-78.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_FP_Freeport-Grand.Bahama.Intl.AP.780620_TMYx.2004-2018.zip
FIN_SO_Alajarvi.Moksy.027870_TMYx.2004-2018.zip;63.09;24.26;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Alajarvi.Moksy.027870_TMYx.2004-2018.zip
BHS_MG_Abrahams.Bay-Mayaguana.Island.781090_TMYx.2007-2021.zip;22.37;-72.97;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_MG_Abrahams.Bay-Mayaguana.Island.781090_TMYx.2007-2021.zip
FIN_SO_Kauhava.AF.029130_TMYx.2004-2018.zip;63.14;23.05;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Kauhava.AF.029130_TMYx.2004-2018.zip
BHS_WB_West.End.Intl.AP.780610_TMYx.2004-2018.zip;26.70;-78.97;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_WB_West.End.Intl.AP.780610_TMYx.2004-2018.zip
FIN_SO_Seinajoki.Pelma.028330_TMYx.2004-2018.zip;62.94;22.49;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Seinajoki.Pelma.028330_TMYx.2004-2018.zip
BHS_FP_Freeport-Grand.Bahama.Intl.AP.780620_TMYx.2007-2021.zip;26.56;-78.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_FP_Freeport-Grand.Bahama.Intl.AP.780620_TMYx.2007-2021.zip
FIN_SO_Alajarvi.Moksy.027870_TMYx.2007-2021.zip;63.09;24.26;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Alajarvi.Moksy.027870_TMYx.2007-2021.zip
BHS_MG_Abrahams.Bay-Mayaguana.Island.781090_TMYx.zip;22.37;-72.97;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_MG_Abrahams.Bay-Mayaguana.Island.781090_TMYx.zip
FIN_SO_Kauhava.AF.029130_TMYx.2007-2021.zip;63.14;23.05;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Kauhava.AF.029130_TMYx.2007-2021.zip
BHS_WB_West.End.Intl.AP.780610_TMYx.zip;26.70;-78.97;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_WB_West.End.Intl.AP.780610_TMYx.zip
FIN_SO_Seinajoki.Pelma.028330_TMYx.2007-2021.zip;62.94;22.49;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Seinajoki.Pelma.028330_TMYx.2007-2021.zip
BHS_FP_Freeport-Grand.Bahama.Intl.AP.780620_TMYx.zip;26.56;-78.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_FP_Freeport-Grand.Bahama.Intl.AP.780620_TMYx.zip
FIN_SO_Alajarvi.Moksy.027870_TMYx.zip;63.09;24.26;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Alajarvi.Moksy.027870_TMYx.zip
BHS_NE_Eleuthera-North.Eleuthera.Island.780750_TMYx.2007-2021.zip;25.48;-76.67;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_NE_Eleuthera-North.Eleuthera.Island.780750_TMYx.2007-2021.zip
FIN_SO_Kauhava.AF.029130_TMYx.zip;63.14;23.05;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Kauhava.AF.029130_TMYx.zip
BHS_WB_West.End.Intl.AP.994390_TMYx.2007-2021.zip;26.70;-78.99;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_WB_West.End.Intl.AP.994390_TMYx.2007-2021.zip
FIN_SO_Seinajoki.Pelma.028330_TMYx.zip;62.94;22.49;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Seinajoki.Pelma.028330_TMYx.zip
BHS_FP_Grand.Bahama.Island.780630_TMYx.2007-2021.zip;26.67;-78.33;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_FP_Grand.Bahama.Island.780630_TMYx.2007-2021.zip
FIN_SS_Joroinen.Varkaus.AP.027480_TMYx.2004-2018.zip;62.17;27.86;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Joroinen.Varkaus.AP.027480_TMYx.2004-2018.zip
BHS_NE_Eleuthera-North.Eleuthera.Island.780750_TMYx.zip;25.48;-76.67;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_NE_Eleuthera-North.Eleuthera.Island.780750_TMYx.zip
FIN_SS_Mikkeli.AP.029470_TMYx.2007-2021.zip;61.69;27.2;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Mikkeli.AP.029470_TMYx.2007-2021.zip
BHS_WB_West.End.Intl.AP.994390_TMYx.zip;26.70;-78.99;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_WB_West.End.Intl.AP.994390_TMYx.zip
FIN_SS_Rantasalmi.Rukkasluoto.027720_TMYx.zip;62.06;28.57;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Rantasalmi.Rukkasluoto.027720_TMYx.zip
BHS_FP_Grand.Bahama.Island.780630_TMYx.zip;26.67;-78.33;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_FP_Grand.Bahama.Island.780630_TMYx.zip
FIN_SS_Joroinen.Varkaus.AP.027480_TMYx.2007-2021.zip;62.17;27.86;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Joroinen.Varkaus.AP.027480_TMYx.2007-2021.zip
BHS_NW_Nassau.Intl.AP.780730_TMYx.2004-2018.zip;25.04;-77.47;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BHS_Bahamas/BHS_NW_Nassau.Intl.AP.780730_TMYx.2004-2018.zip
FIN_SS_Mikkeli.AP.029470_TMYx.zip;61.69;27.2;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Mikkeli.AP.029470_TMYx.zip
BLM_SB_Gustavia.788940_TMYx.zip;17.91;-62.83;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLM_Saint_Barthelemy/BLM_SB_Gustavia.788940_TMYx.zip
FIN_SS_Savonlinna.AP.029480_TMYx.2004-2018.zip;61.95;28.93;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Savonlinna.AP.029480_TMYx.2004-2018.zip
BLZ_BZ_Belize.City-Goldson.Intl.AP.785830_TMYx.2004-2018.zip;17.54;-88.31;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_BZ_Belize.City-Goldson.Intl.AP.785830_TMYx.2004-2018.zip
FIN_SS_Joroinen.Varkaus.AP.027480_TMYx.zip;62.17;27.86;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Joroinen.Varkaus.AP.027480_TMYx.zip
BLZ_BZ_Belize.City.Muni.AP.785840_TMYx.2007-2021.zip;17.52;-88.2;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_BZ_Belize.City.Muni.AP.785840_TMYx.2007-2021.zip
FIN_SS_Puumala.KK.Urheilukentta.027180_TMYx.2004-2018.zip;61.52;28.19;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Puumala.KK.Urheilukentta.027180_TMYx.2004-2018.zip
BLZ_BZ_Half.Moon.Caye.785880_TMYx.zip;17.21;-87.54;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_BZ_Half.Moon.Caye.785880_TMYx.zip
FIN_SS_Savonlinna.AP.029480_TMYx.2007-2021.zip;61.95;28.93;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Savonlinna.AP.029480_TMYx.2007-2021.zip
BLZ_BZ_Belize.City-Goldson.Intl.AP.785830_TMYx.2007-2021.zip;17.54;-88.31;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_BZ_Belize.City-Goldson.Intl.AP.785830_TMYx.2007-2021.zip
FIN_SS_Juva.Partala.027360_TMYx.2004-2018.zip;61.89;27.89;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Juva.Partala.027360_TMYx.2004-2018.zip
BLZ_BZ_Belize.City.Muni.AP.785840_TMYx.zip;17.52;-88.2;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_BZ_Belize.City.Muni.AP.785840_TMYx.zip
FIN_SS_Puumala.KK.Urheilukentta.027180_TMYx.2007-2021.zip;61.52;28.19;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Puumala.KK.Urheilukentta.027180_TMYx.2007-2021.zip
BLZ_TOL_Hunting.Caye.785960_TMYx.2007-2021.zip;16.10;-88.25;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_TOL_Hunting.Caye.785960_TMYx.2007-2021.zip
FIN_SS_Savonlinna.AP.029480_TMYx.zip;61.95;28.93;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Savonlinna.AP.029480_TMYx.zip
BLZ_BZ_Belize.City-Goldson.Intl.AP.785830_TMYx.zip;17.54;-88.31;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_BZ_Belize.City-Goldson.Intl.AP.785830_TMYx.zip
FIN_SS_Juva.Partala.027360_TMYx.2007-2021.zip;61.89;27.89;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Juva.Partala.027360_TMYx.2007-2021.zip
BLZ_BZ_Half.Moon.Caye.785880_TMYx.2007-2021.zip;17.21;-87.54;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_BZ_Half.Moon.Caye.785880_TMYx.2007-2021.zip
FIN_SS_Puumala.KK.Urheilukentta.027180_TMYx.zip;61.52;28.19;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Puumala.KK.Urheilukentta.027180_TMYx.zip
BLZ_TOL_Hunting.Caye.785960_TMYx.zip;16.10;-88.25;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BLZ_Belize/BLZ_TOL_Hunting.Caye.785960_TMYx.zip
FIN_SS_Savonlinna.Punkaharju.027780_TMYx.2004-2018.zip;61.80;29.32;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Savonlinna.Punkaharju.027780_TMYx.2004-2018.zip
BMU_SA_Little.Sound-Bermuda.NAS.Annex.749066_TMYx.2007-2021.zip;32.27;-64.85;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BMU_Bermuda/BMU_SA_Little.Sound-Bermuda.NAS.Annex.749066_TMYx.2007-2021.zip
FIN_SS_Juva.Partala.027360_TMYx.zip;61.89;27.89;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Juva.Partala.027360_TMYx.zip
BMU_SC_Esso.Pier.998170_TMYx.2007-2021.zip;32.37;-64.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BMU_Bermuda/BMU_SC_Esso.Pier.998170_TMYx.2007-2021.zip
FIN_SS_Rantasalmi.Rukkasluoto.027720_TMYx.2004-2018.zip;62.06;28.57;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Rantasalmi.Rukkasluoto.027720_TMYx.2004-2018.zip
BMU_SC_Saint.George-Wade.Intl.AP.780160_TMYx.2007-2021.zip;32.37;-64.68;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BMU_Bermuda/BMU_SC_Saint.George-Wade.Intl.AP.780160_TMYx.2007-2021.zip
FIN_SS_Savonlinna.Punkaharju.027780_TMYx.2007-2021.zip;61.80;29.32;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Savonlinna.Punkaharju.027780_TMYx.2007-2021.zip
BMU_SA_Little.Sound-Bermuda.NAS.Annex.749066_TMYx.zip;32.27;-64.85;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BMU_Bermuda/BMU_SA_Little.Sound-Bermuda.NAS.Annex.749066_TMYx.zip
FIN_SS_Mikkeli.AP.029470_TMYx.2004-2018.zip;61.69;27.2;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Mikkeli.AP.029470_TMYx.2004-2018.zip
BMU_SC_Esso.Pier.998170_TMYx.zip;32.37;-64.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BMU_Bermuda/BMU_SC_Esso.Pier.998170_TMYx.zip
FIN_SS_Rantasalmi.Rukkasluoto.027720_TMYx.2007-2021.zip;62.06;28.57;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Rantasalmi.Rukkasluoto.027720_TMYx.2007-2021.zip
BMU_SC_Saint.George-Wade.Intl.AP.780160_TMYx.zip;32.37;-64.68;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BMU_Bermuda/BMU_SC_Saint.George-Wade.Intl.AP.780160_TMYx.zip
FIN_SS_Savonlinna.Punkaharju.027780_TMYx.zip;61.80;29.32;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Savonlinna.Punkaharju.027780_TMYx.zip
BMU_SC_Esso.Pier.998170_TMYx.2004-2018.zip;32.37;-64.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BMU_Bermuda/BMU_SC_Esso.Pier.998170_TMYx.2004-2018.zip
FIN_TR_Juupajoki.Hyytiala.027700_TMYx.2004-2018.zip;61.85;24.29;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Juupajoki.Hyytiala.027700_TMYx.2004-2018.zip
FIN_TR_Tampere.Pirkkala.AP.029440_TMYx.2004-2018.zip;61.42;23.62;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Pirkkala.AP.029440_TMYx.2004-2018.zip
BMU_SC_Saint.George-Wade.Intl.AP.780160_TMYx.2004-2018.zip;32.36;-64.67;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BMU_Bermuda/BMU_SC_Saint.George-Wade.Intl.AP.780160_TMYx.2004-2018.zip
FIN_TR_Tampere.Siilinkari.029430_TMYx.2004-2018.zip;61.52;23.75;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Siilinkari.029430_TMYx.2004-2018.zip
BRB_CC_Seawell-Adams.Intl.AP.789540_TMYx.2004-2018.zip;13.08;-59.49;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BRB_Barbados/BRB_CC_Seawell-Adams.Intl.AP.789540_TMYx.2004-2018.zip
BRB_CC_Seawell-Adams.Intl.AP.789540_TMYx.2007-2021.zip;13.09;-59.49;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BRB_Barbados/BRB_CC_Seawell-Adams.Intl.AP.789540_TMYx.2007-2021.zip
FIN_TR_Juupajoki.Hyytiala.027700_TMYx.2007-2021.zip;61.85;24.29;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Juupajoki.Hyytiala.027700_TMYx.2007-2021.zip
BRB_CC_Seawell-Adams.Intl.AP.789540_TMYx.zip;13.09;-59.49;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/BRB_Barbados/BRB_CC_Seawell-Adams.Intl.AP.789540_TMYx.zip
FIN_TR_Tampere.Pirkkala.AP.029440_TMYx.2007-2021.zip;61.42;23.62;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Pirkkala.AP.029440_TMYx.2007-2021.zip
CZ01RV2.zip;40.80;-124.2;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ01RV2.zip
FIN_TR_Tampere.Siilinkari.029430_TMYx.2007-2021.zip;61.52;23.75;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Siilinkari.029430_TMYx.2007-2021.zip
CZ07RV2.zip;32.70;-117.2;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ07RV2.zip
FIN_TR_Juupajoki.Hyytiala.027700_TMYx.zip;61.85;24.29;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Juupajoki.Hyytiala.027700_TMYx.zip
CZ12RV2.zip;38.50;-121.5;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ12RV2.zip
FIN_TR_Tampere.Pirkkala.AP.029440_TMYx.zip;61.42;23.62;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Pirkkala.AP.029440_TMYx.zip
CZ02RV2.zip;38.40;-122.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ02RV2.zip
FIN_TR_Tampere.Siilinkari.029430_TMYx.zip;61.52;23.75;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Siilinkari.029430_TMYx.zip
FIN_TR_Tampere.Harmala.027630_TMYx.2004-2018.zip;61.47;23.75;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Harmala.027630_TMYx.2004-2018.zip
CZ08RV2.zip;33.60;-117.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ08RV2.zip
CZ13RV2.zip;36.80;-119.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ13RV2.zip
FIN_TR_Tampere.Satakunnankatu.027440_TMYx.2004-2018.zip;61.50;23.76;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Satakunnankatu.027440_TMYx.2004-2018.zip
FIN_TR_Virrat.Aijanneva.027350_TMYx.2004-2018.zip;62.33;23.54;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Virrat.Aijanneva.027350_TMYx.2004-2018.zip
CZ03RV2.zip;37.70;-122.2;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ03RV2.zip
FIN_TR_Tampere.Harmala.027630_TMYx.2007-2021.zip;61.47;23.75;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Harmala.027630_TMYx.2007-2021.zip
CZ09RV2.zip;34.15;-118.15;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ09RV2.zip
FIN_TR_Tampere.Satakunnankatu.027440_TMYx.2007-2021.zip;61.50;23.76;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Satakunnankatu.027440_TMYx.2007-2021.zip
CZ14RV2.zip;35.70;-117.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ14RV2.zip
FIN_TR_Virrat.Aijanneva.027350_TMYx.2007-2021.zip;62.33;23.54;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Virrat.Aijanneva.027350_TMYx.2007-2021.zip
CZ04RV2.zip;37.40;-122.4;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ04RV2.zip
CZ10RV2.zip;33.88;-117.27;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ10RV2.zip
FIN_TR_Tampere.Harmala.027630_TMYx.zip;61.47;23.75;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Harmala.027630_TMYx.zip
CZ15RV2.zip;32.80;-115.6;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ15RV2.zip
FIN_TR_Tampere.Satakunnankatu.027440_TMYx.zip;61.50;23.76;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Satakunnankatu.027440_TMYx.zip
FIN_TR_Virrat.Aijanneva.027350_TMYx.zip;62.33;23.54;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Virrat.Aijanneva.027350_TMYx.zip
CZ05RV2.zip;34.90;-120.4;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/California_Climate_Zones/California_CTZ2_1991/CZ05RV2.zip
FIN_US_Espoo.Sepankyla.027030_TMYx.2004-2018.zip;60.20;24.73;http://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Espoo.Sepankyla.027030_TMYx.2004-2018.zip
